Tile_+059_+042_L19_0000000t2.fbx,5951.71,4246.31,5989.32,4300.34
Tile_+059_+042_L19_0000010t2.fbx,5920.71,4203.01,5961.02,4251.62
Tile_+059_+042_L19_0000020t2.fbx,5923.34,4251.12,5960.79,4300.34
Tile_+059_+042_L19_0000100t2.fbx,5900.14,4199.66,5978.8,4247.1
Tile_+059_+042_L19_0000110t4.fbx,5899.66,4199.66,5950.25,4250.25
Tile_+059_+042_L19_0000120t4.fbx,5949.75,4199.66,6000.34,4250.25
Tile_+059_+042_L19_0000130t3.fbx,5899.66,4249.75,5950.25,4300.34
Tile_+059_+042_L19_0000140t3.fbx,5949.75,4249.75,6000.34,4300.34
Tile_+059_+043_L19_0000000t3.fbx,5899.66,4299.66,5950.25,4350.25
Tile_+059_+043_L19_0000010t3.fbx,5949.75,4299.66,6000.34,4350.25
Tile_+059_+043_L19_0000020t3.fbx,5899.66,4349.75,5950.25,4400.34
Tile_+059_+043_L19_0000030t3.fbx,5949.75,4349.75,6000.34,4400.34
Tile_+060_+034_L19_0000000t3.fbx,5999.66,3399.66,6050.25,3450.25
Tile_+060_+034_L19_0000010t3.fbx,6049.75,3399.66,6100.34,3450.25
Tile_+060_+034_L19_0000020t3.fbx,5999.66,3449.75,6050.25,3500.34
Tile_+060_+034_L19_0000030t3.fbx,6049.75,3449.75,6100.34,3500.34
Tile_+060_+035_L19_0000000t3.fbx,5999.66,3499.66,6050.25,3550.25
Tile_+060_+035_L19_0000010t3.fbx,6049.75,3499.66,6100.34,3550.25
Tile_+060_+035_L19_0000020t3.fbx,5999.66,3549.75,6050.25,3600.34
Tile_+060_+035_L19_0000030t3.fbx,6049.75,3549.75,6100.34,3600.34
Tile_+060_+036_L19_0000000t3.fbx,5999.66,3599.66,6050.25,3650.25
Tile_+060_+036_L19_0000010t3.fbx,6049.75,3599.66,6100.34,3650.25
Tile_+060_+036_L19_0000020t3.fbx,5999.66,3649.75,6050.25,3700.34
Tile_+060_+036_L19_0000030t3.fbx,6049.75,3649.75,6100.34,3700.34
Tile_+060_+037_L19_0000000t3.fbx,5999.66,3699.66,6050.25,3750.25
Tile_+060_+037_L19_0000010t3.fbx,6049.75,3699.66,6100.34,3750.25
Tile_+060_+037_L19_0000020t3.fbx,5999.66,3749.75,6050.25,3800.34
Tile_+060_+037_L19_0000030t3.fbx,6049.75,3749.75,6100.34,3800.34
Tile_+060_+038_L19_0000000t3.fbx,5999.66,3799.66,6050.25,3850.25
Tile_+060_+038_L19_0000010t3.fbx,6049.75,3799.66,6100.34,3850.25
Tile_+060_+038_L19_0000020t3.fbx,5999.66,3849.75,6050.25,3900.34
Tile_+060_+038_L19_0000030t3.fbx,6049.75,3849.75,6100.34,3900.34
Tile_+060_+039_L19_0000000t3.fbx,5999.66,3899.66,6050.25,3950.25
Tile_+060_+039_L19_0000010t3.fbx,6049.75,3899.66,6100.34,3950.25
Tile_+060_+039_L19_0000020t3.fbx,5999.66,3949.75,6050.25,4000.34
Tile_+060_+039_L19_0000030t3.fbx,6049.75,3949.75,6100.34,4000.34
Tile_+060_+040_L19_0000000t3.fbx,5999.66,3999.66,6050.25,4050.25
Tile_+060_+040_L19_0000010t3.fbx,6049.75,3999.66,6100.34,4050.25
Tile_+060_+040_L19_0000020t3.fbx,5999.66,4049.75,6050.25,4100.34
Tile_+060_+040_L19_0000030t3.fbx,6049.75,4049.75,6100.34,4100.34
Tile_+060_+041_L19_0000000t3.fbx,5999.66,4099.66,6050.25,4150.25
Tile_+060_+041_L19_0000010t3.fbx,6049.75,4099.66,6100.34,4150.25
Tile_+060_+041_L19_0000020t3.fbx,5999.66,4149.75,6050.25,4200.34
Tile_+060_+041_L19_0000030t3.fbx,6049.75,4149.75,6100.34,4200.34
Tile_+061_+035_L19_0000000t3.fbx,6099.65,3499.66,6150.25,3550.25
Tile_+061_+035_L19_0000010t3.fbx,6149.75,3499.66,6200.34,3550.25
Tile_+061_+035_L19_0000020t3.fbx,6099.66,3549.75,6150.25,3600.37
Tile_+061_+035_L19_0000030t3.fbx,6149.75,3549.75,6200.34,3600.35
Tile_+061_+036_L19_0000000t3.fbx,6099.66,3599.66,6150.25,3650.25
Tile_+061_+036_L19_0000010t3.fbx,6149.75,3599.66,6200.34,3650.25
Tile_+061_+036_L19_0000020t3.fbx,6099.66,3649.75,6150.25,3700.34
Tile_+061_+036_L19_0000030t3.fbx,6149.75,3649.75,6200.34,3700.34
Tile_+061_+037_L19_0000000t3.fbx,6099.66,3699.66,6150.25,3750.25
Tile_+061_+037_L19_0000010t3.fbx,6149.75,3699.66,6200.34,3750.25
Tile_+061_+037_L19_0000020t3.fbx,6099.66,3749.75,6150.25,3800.34
Tile_+061_+037_L19_0000030t3.fbx,6149.75,3749.75,6200.34,3800.34
Tile_+061_+038_L19_0000000t3.fbx,6099.66,3799.66,6150.25,3850.25
Tile_+061_+038_L19_0000010t3.fbx,6149.75,3799.66,6200.34,3850.25
Tile_+061_+038_L19_0000020t3.fbx,6099.66,3849.75,6150.25,3900.34
Tile_+061_+038_L19_0000030t3.fbx,6149.75,3849.75,6200.34,3900.34
Tile_+062_+036_L19_0000000t3.fbx,6199.66,3599.66,6250.25,3650.25
Tile_+062_+036_L19_0000010t3.fbx,6249.75,3599.66,6300.34,3650.25
Tile_+062_+036_L19_0000020t3.fbx,6199.66,3649.75,6250.25,3700.34
Tile_+062_+036_L19_0000030t3.fbx,6249.75,3649.75,6300.34,3700.34
